Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2009-05-01,2009,Bridgeport,98560.0,239000.0,?,Detached House,3,3,1073.0,1.025953,South
2009-05-02,2009,Bridgeport,210560.0,500000.0,Two Family,Duplex,4,3,1330.0,1.025953,West
2009-05-02,2009,Waterbury,84490.0,199900.0,?,Detached House,3,3,942.0,1.025953,South
2009-05-03,2009,Norwalk,,465000.0,Single Family,Detached House,3,2,1028.0,1.025953,East
2009-05-04,2009,Waterbury,95060.0,268900.0,?,Detached House,3,3,1043.0,1.025953,South
2009-05-04,2009,Waterbury,56840.0,139000.0,Single Family,Detached House,3,2,903.0,1.025953,South
2009-05-07,2009,Fairfield,447580.0,570000.0,Single Family,Detached House,3,2,1050.0,1.025953,West
2009-05-08,2009,Bridgeport,196350.0,470000.0,Three Family,Triplex,6,4,2108.0,1.025953,West
2009-05-08,2009,Waterbury,85330.0,220000.0,Single Family,Detached House,3,1,1051.0,1.025953,East
2009-05-09,2009,Waterbury,16100.0,40000.0,?,Detached House,3,3,1097.0,1.025953,North
2009-05-09,2009,,69860.0,225000.0,Two Family,Duplex,4,4,1272.0,1.025953,North
2009-05-10,2009,Waterbury,53690.0,95600.0,Single Family,Detached House,3,1,954.0,1.025953,North
2009-05-10,2009,Bridgeport,96600.0,135000.0,Two Family,Duplex,4,2,1294.0,1.025953,North
2009-05-10,2009,Fairfield,260260.0,338000.0,Single Family,Detached House,3,1,986.0,1.025953,South
2009-05-10,2009,,316820.0,495000.0,Single Family,Detached House,3,1,1071.0,1.025953,West
2009-05-10,2009,Waterbury,65170.0,100000.0,Single Family,Detached House,3,2,924.0,1.025953,North
2009-05-11,2009,Greenwich,663530.0,930000.0,Single Family,Detached House,3,1,985.0,1.025953,East
2009-05-14,2009,Waterbury,56210.0,170000.0,Single Family,Detached House,3,1,965.0,1.025953,North
2009-05-15,2009,,,6632000.0,?,Detached House,3,1,1086.0,1.025953,West
2009-05-15,2009,Greenwich,2125270.0,3900000.0,Single Family,Detached House,3,1,988.0,1.025953,South
2009-05-15,2009,Fairfield,,355000.0,?,Detached House,3,2,920.0,1.025953,East
2009-05-15,2009,Norwalk,277970.0,477000.0,Single Family,Detached House,3,2,929.0,1.025953,East
2009-05-16,2009,Norwalk,227150.0,550900.0,Two Family,Duplex,4,4,1259.0,1.025953,North
2009-05-16,2009,Waterbury,69020.0,125000.0,?,Triplex,6,5,1827.0,1.025953,West
2009-05-17,2009,Norwalk,290430.0,550000.0,Single Family,Detached House,3,2,983.0,1.025953,North
2009-05-17,2009,,1344770.0,2250000.0,?,Detached House,3,2,1039.0,1.025953,South
2009-05-17,2009,Bridgeport,150010.0,315000.0,Two Family,Duplex,4,3,1469.0,1.025953,East
2009-05-17,2009,Greenwich,434560.0,784000.0,Three Family,Triplex,6,4,1991.0,1.025953,North
2009-05-18,2009,,171290.0,365000.0,Single Family,Detached House,3,1,1015.0,1.025953,East
2009-05-18,2009,Fairfield,412370.0,547500.0,Single Family,Detached House,3,3,1054.0,1.025953,East
2009-05-18,2009,Fairfield,271320.0,345000.0,Single Family,Detached House,3,2,1019.0,1.025953,North
2009-05-18,2009,Fairfield,,597500.0,Single Family,Detached House,3,3,1001.0,1.025953,North
2009-05-18,2009,Waterbury,53480.0,235000.0,Three Family,Triplex,6,5,2176.0,1.025953,East
2009-05-18,2009,Waterbury,30940.0,32500.0,Single Family,Detached House,3,1,995.0,1.025953,North
2009-05-21,2009,Fairfield,832440.0,1330000.0,Single Family,Detached House,3,1,,1.025953,South
2009-05-21,2009,Fairfield,407960.0,560000.0,Single Family,Detached House,3,3,1089.0,1.025953,West
2009-05-22,2009,Bridgeport,106470.0,225000.0,Single Family,Detached House,3,2,917.0,1.025953,West
2009-05-22,2009,Waterbury,74690.0,147000.0,?,Detached House,3,2,,1.025953,South
2009-05-23,2009,Waterbury,58520.0,144000.0,Single Family,Detached House,3,2,991.0,1.025953,East
2009-05-23,2009,,68880.0,172000.0,Single Family,Detached House,3,2,991.0,1.025953,East
2009-05-23,2009,Bridgeport,,290000.0,?,Detached House,3,1,1080.0,1.025953,South
2009-05-23,2009,Waterbury,142870.0,329000.0,Single Family,Detached House,3,2,1020.0,1.025953,South
2009-05-24,2009,Waterbury,163660.0,215500.0,Single Family,Detached House,3,1,1068.0,1.025953,East
2009-05-24,2009,Fairfield,1243690.0,1312500.0,Single Family,Detached House,3,2,922.0,1.025953,West
2009-05-24,2009,Waterbury,83510.0,197000.0,Single Family,Detached House,3,2,991.0,1.025953,East
2009-05-25,2009,Greenwich,817110.0,1250000.0,Single Family,Detached House,3,3,1082.0,1.025953,East
2009-05-25,2009,Waterbury,78610.0,224000.0,Single Family,Detached House,3,1,,1.025953,East
2009-05-25,2009,Waterbury,93800.0,90000.0,Three Family,Triplex,6,4,2055.0,1.025953,West
2009-05-25,2009,Norwalk,248080.0,468000.0,Single Family,Detached House,3,3,974.0,1.025953,West
2009-05-29,2009,Bridgeport,,75000.0,Single Family,Detached House,3,1,,1.025953,North
2009-05-29,2009,Waterbury,98560.0,185000.0,Single Family,Detached House,3,3,1003.0,1.025953,East
2009-05-29,2009,Greenwich,1897420.0,8295000.0,Single Family,Detached House,3,2,950.0,1.025953,West
2009-05-29,2009,,108710.0,157667.0,Single Family,Detached House,3,2,1077.0,1.025953,East
2009-05-30,2009,Norwalk,234710.0,500000.0,?,Detached House,3,3,1076.0,1.025953,North
2009-05-30,2009,Bridgeport,98630.0,295000.0,Two Family,Duplex,4,3,1315.0,1.025953,West
2009-05-31,2009,Greenwich,862890.0,1300000.0,Three Family,Triplex,6,5,1932.0,1.025953,West
2009-05-31,2009,Fairfield,470890.0,635000.0,Single Family,Detached House,3,2,,1.025953,North
2009-05-31,2009,Norwalk,227710.0,442500.0,Single Family,Detached House,3,3,959.0,1.025953,South
2009-05-31,2009,Greenwich,3764810.0,5800000.0,Single Family,Detached House,3,2,1045.0,1.025953,East
2009-05-31,2009,Fairfield,640010.0,950000.0,Single Family,Detached House,3,2,947.0,1.025953,West
2009-05-31,2009,Waterbury,62440.0,155000.0,Three Family,Triplex,6,5,2195.0,1.025953,North
2009-05-31,2009,Bridgeport,108010.0,155000.0,Two Family,Duplex,4,3,1349.0,1.025953,North
2009-06-01,2009,Waterbury,80990.0,194500.0,Two Family,Duplex,4,4,,1.025953,East
2009-06-01,2009,Waterbury,72520.0,160000.0,?,Duplex,4,3,1246.0,1.025953,West
2009-06-01,2009,Greenwich,1884960.0,2100000.0,?,Detached House,3,1,953.0,1.025953,East
2009-06-01,2009,Norwalk,374290.0,540000.0,?,Detached House,3,2,,1.025953,North
2009-06-01,2009,Fairfield,1185450.0,2270000.0,Single Family,Detached House,3,1,1095.0,1.025953,North
2009-06-01,2009,Bridgeport,166740.0,300000.0,Three Family,Triplex,6,4,2082.0,1.025953,West
2009-06-01,2009,Fairfield,799190.0,865000.0,?,Detached House,3,2,,1.025953,West
2009-06-04,2009,,116970.0,369000.0,Three Family,Triplex,6,4,2073.0,1.025953,West
2009-06-04,2009,Waterbury,93950.0,107500.0,?,Duplex,4,3,1432.0,1.025953,West
2009-06-04,2009,Norwalk,373100.0,760000.0,Single Family,Detached House,3,2,1006.0,1.025953,North
2009-06-04,2009,Greenwich,562030.0,665000.0,Two Family,Duplex,4,3,1348.0,1.025953,North
2009-06-04,2009,Fairfield,864990.0,1250000.0,Single Family,Detached House,3,2,1008.0,1.025953,North
2009-06-04,2009,,342020.0,480000.0,?,Detached House,3,2,1010.0,1.025953,East
2009-06-05,2009,,1920870.0,5500000.0,Single Family,Detached House,3,2,990.0,1.025953,East
2009-06-05,2009,Bridgeport,146160.0,345000.0,?,Duplex,4,4,1226.0,1.025953,South
2009-06-05,2009,Bridgeport,165410.0,268100.0,Three Family,Triplex,6,4,1990.0,1.025953,North
2009-06-05,2009,Norwalk,545160.0,1590000.0,Single Family,Detached House,3,3,1036.0,1.025953,West
2009-06-06,2009,Greenwich,1770230.0,1925000.0,Single Family,Detached House,3,1,940.0,1.025953,East
2009-06-06,2009,Greenwich,780710.0,3000000.0,Single Family,Detached House,3,1,1041.0,1.025953,North
2009-06-06,2009,,124740.0,240000.0,Single Family,Detached House,3,3,1018.0,1.025953,West
2009-06-07,2009,Bridgeport,95130.0,184000.0,Two Family,Duplex,4,4,1307.0,1.025953,South
2009-06-07,2009,Bridgeport,134330.0,257000.0,Two Family,Duplex,4,2,,1.025953,North
2009-06-07,2009,,1030610.0,1100000.0,?,Detached House,3,2,914.0,1.025953,West
2009-06-07,2009,Bridgeport,114380.0,189900.0,Single Family,Detached House,3,2,,1.025953,South
2009-06-08,2009,Fairfield,488460.0,709000.0,Single Family,Detached House,3,3,953.0,1.025953,East
2009-06-08,2009,,,242409.0,Two Family,Duplex,4,4,1349.0,1.025953,East
2009-06-08,2009,Greenwich,549080.0,1147500.0,Single Family,Detached House,3,2,960.0,1.025953,South
2009-06-08,2009,Bridgeport,,225000.0,Single Family,Detached House,3,1,,1.025953,West
2009-06-11,2009,Bridgeport,162050.0,295000.0,Single Family,Detached House,3,1,1033.0,1.025953,South
2009-06-11,2009,Waterbury,,165000.0,Single Family,Detached House,3,2,1026.0,1.025953,South
2009-06-12,2009,Bridgeport,110110.0,229900.0,?,Detached House,3,1,928.0,1.025953,North
2009-06-12,2009,Bridgeport,136080.0,315000.0,Three Family,Triplex,6,4,2169.0,1.025953,North
2009-06-13,2009,Waterbury,139160.0,272000.0,Single Family,Detached House,3,2,1084.0,1.025953,East
2009-06-13,2009,Waterbury,92540.0,225000.0,Single Family,Detached House,3,3,1046.0,1.025953,North
2009-06-13,2009,Waterbury,82040.0,83250.0,Single Family,Detached House,3,1,908.0,1.025953,North
2009-06-13,2009,Bridgeport,17204.0,351500.0,Single Family,Detached House,3,3,908.0,1.025953,South
2009-06-13,2009,,179756.0,500000.0,?,Detached House,3,3,922.0,1.025953,North
2009-06-13,2009,Waterbury,82040.0,83250.0,Single Family,Detached House,3,1,1083.0,1.025953,East
2009-06-14,2009,Waterbury,64260.0,125000.0,Single Family,Detached House,3,1,1085.0,1.025953,North
2009-06-14,2009,,303590.0,595000.0,?,Detached House,3,3,952.0,1.025953,West
2009-06-14,2009,Waterbury,64540.0,185500.0,Single Family,Detached House,3,2,1014.0,1.025953,South
2009-06-14,2009,Waterbury,103950.0,265000.0,Two Family,Duplex,4,4,1274.0,1.025953,South
2009-06-15,2009,Greenwich,484120.0,699000.0,Single Family,Detached House,3,2,1025.0,1.025953,North
2009-06-15,2009,Waterbury,,13628.0,Single Family,Detached House,3,3,1060.0,1.025953,South
2009-06-15,2009,Bridgeport,100940.0,210000.0,Single Family,Detached House,3,2,1057.0,1.025953,South
2009-06-15,2009,Greenwich,2269330.0,4600000.0,Single Family,Detached House,3,1,1046.0,1.025953,West
2009-06-18,2009,,,590000.0,Two Family,Duplex,4,3,1273.0,1.025953,East
2009-06-18,2009,Fairfield,595420.0,865000.0,Single Family,Detached House,3,1,936.0,1.025953,East
2009-06-18,2009,Bridgeport,73710.0,38000.0,Single Family,Detached House,3,3,1040.0,1.025953,East
2009-06-19,2009,Norwalk,417200.0,625000.0,Single Family,Detached House,3,1,1006.0,1.025953,East
2009-06-19,2009,Greenwich,3139780.0,8250000.0,Single Family,Detached House,3,1,1055.0,1.025953,North
2009-06-19,2009,Norwalk,201040.0,498000.0,Single Family,Detached House,3,3,1100.0,1.025953,South
2009-06-20,2009,Waterbury,66850.0,180000.0,Single Family,Detached House,3,1,1051.0,1.025953,West
2009-06-21,2009,Greenwich,470120.0,840000.0,?,Detached House,3,3,1036.0,1.025953,South
2009-06-21,2009,,89950.0,220000.0,Single Family,Detached House,3,3,973.0,1.025953,West
2009-06-21,2009,Bridgeport,115780.0,275000.0,Two Family,Duplex,4,4,1479.0,1.025953,South
2009-06-22,2009,Fairfield,1546090.0,2725000.0,Single Family,Detached House,3,1,1000.0,1.025953,East
2009-06-22,2009,Bridgeport,118020.0,257500.0,Single Family,Detached House,3,1,1058.0,1.025953,North
2009-06-22,2009,Fairfield,712530.0,1025000.0,Single Family,Detached House,3,3,996.0,1.025953,North
2009-06-22,2009,Waterbury,72380.0,207000.0,Three Family,Triplex,6,5,1908.0,1.025953,South
2009-06-22,2009,Bridgeport,92120.0,165000.0,Single Family,Detached House,3,3,1019.0,1.025953,North
2009-06-25,2009,Waterbury,35420.0,154000.0,Three Family,Triplex,6,6,2109.0,1.025953,North
2009-06-25,2009,Waterbury,,136000.0,Single Family,Detached House,3,3,918.0,1.025953,South
2009-06-25,2009,Waterbury,105910.0,243000.0,Single Family,Detached House,3,2,1013.0,1.025953,East
2009-06-25,2009,Fairfield,,570000.0,Single Family,Detached House,3,2,944.0,1.025953,East
2009-06-25,2009,Fairfield,,163333.0,Single Family,Detached House,3,3,1023.0,1.025953,East
2009-06-25,2009,Greenwich,3430770.0,6750000.0,Single Family,Detached House,3,3,1061.0,1.025953,South
2009-06-25,2009,Greenwich,21119910.0,25750000.0,?,Detached House,3,2,929.0,1.025953,East
2009-06-25,2009,Bridgeport,110530.0,212500.0,Single Family,Detached House,3,2,966.0,1.025953,West
2009-06-26,2009,Norwalk,,570000.0,Two Family,Duplex,4,4,1367.0,1.025953,West
2009-06-26,2009,Waterbury,67270.0,161710.0,Single Family,Detached House,3,1,951.0,1.025953,North
2009-06-27,2009,Greenwich,3443230.0,5340000.0,?,Detached House,3,1,1065.0,1.025953,North
2009-06-27,2009,Greenwich,2237830.0,2840000.0,Single Family,Detached House,3,1,1017.0,1.025953,North
2009-06-27,2009,Fairfield,322490.0,600000.0,Single Family,Detached House,3,2,988.0,1.025953,South
2009-06-28,2009,Waterbury,49770.0,115000.0,Single Family,Detached House,3,3,952.0,1.025953,South
2009-06-28,2009,Waterbury,71190.0,160000.0,?,Detached House,3,3,942.0,1.025953,South
2009-06-28,2009,Bridgeport,92540.0,258000.0,?,Duplex,4,4,1476.0,1.025953,East
2009-06-29,2009,Norwalk,189700.0,230000.0,?,Detached House,3,2,1052.0,1.025953,West
2009-06-29,2009,Fairfield,446950.0,995000.0,Single Family,Detached House,3,3,958.0,1.025953,West
2009-06-29,2009,,372610.0,460000.0,Single Family,Detached House,3,3,1031.0,1.025953,West
2009-06-29,2009,Norwalk,594020.0,1050000.0,Single Family,Detached House,3,2,958.0,1.025953,North
2009-06-29,2009,Greenwich,2133600.0,2100000.0,?,Detached House,3,2,983.0,1.025953,South
2009-06-29,2009,Bridgeport,,140000.0,Two Family,Duplex,4,4,1256.0,1.025953,South
2009-06-29,2009,Waterbury,73780.0,232900.0,Single Family,Detached House,3,1,1082.0,1.025953,South
2009-06-29,2009,Greenwich,,1800000.0,Single Family,Detached House,3,2,929.0,1.025953,South
2009-06-29,2009,,80220.0,170000.0,Single Family,Detached House,3,1,920.0,1.025953,North
2009-06-29,2009,,,1049000.0,Single Family,Detached House,3,3,,1.025953,South
2009-06-29,2009,Bridgeport,127820.0,267000.0,Three Family,Triplex,6,4,2174.0,1.025953,North
2009-06-29,2009,Bridgeport,109900.0,200000.0,Three Family,Triplex,6,6,2058.0,1.025953,South
2009-07-02,2009,Fairfield,697550.0,1480000.0,Single Family,Detached House,3,1,980.0,1.025953,East
2009-07-02,2009,Fairfield,394940.0,655000.0,Single Family,Detached House,3,1,1004.0,1.025953,East
2009-07-02,2009,Waterbury,74480.0,127500.0,Single Family,Detached House,3,3,1087.0,1.025953,West
2009-07-02,2009,Greenwich,2381820.0,3505000.0,?,Detached House,3,1,,1.025953,East
2009-07-03,2009,Norwalk,409010.0,733000.0,Single Family,Detached House,3,2,,1.025953,East
2009-07-03,2009,Bridgeport,,273000.0,?,Detached House,3,2,903.0,1.025953,South
2009-07-03,2009,Waterbury,14000.0,189900.0,Single Family,Detached House,3,1,979.0,1.025953,East
2009-07-03,2009,Fairfield,1960070.0,2510000.0,Single Family,Detached House,3,2,952.0,1.025953,South
2009-07-03,2009,Bridgeport,227920.0,550000.0,?,Triplex,6,5,,1.025953,North
2009-07-03,2009,Fairfield,,742500.0,?,Detached House,3,1,1076.0,1.025953,South
2009-07-05,2009,Bridgeport,142590.0,305000.0,?,Duplex,4,2,1362.0,1.025953,East
2009-07-05,2009,Norwalk,,430500.0,Single Family,Detached House,3,1,1053.0,1.025953,North
2009-07-06,2009,Bridgeport,,370000.0,Two Family,Duplex,4,3,1211.0,1.025953,South
2009-07-06,2009,,254310.0,1038000.0,Single Family,Detached House,3,3,978.0,1.025953,East
2009-07-06,2009,Greenwich,882140.0,1625000.0,Single Family,Detached House,3,3,960.0,1.025953,North
2009-07-06,2009,Fairfield,278250.0,1668900.0,Single Family,Detached House,3,3,953.0,1.025953,East
2009-07-06,2009,Fairfield,387800.0,503500.0,Single Family,Detached House,3,3,1091.0,1.025953,North
2009-07-06,2009,Bridgeport,71470.0,420000.0,Three Family,Triplex,6,4,,1.025953,East
2009-07-06,2009,Norwalk,202160.0,375000.0,Single Family,Detached House,3,1,1100.0,1.025953,South
2009-07-09,2009,,60690.0,10000.0,Single Family,Detached House,3,1,937.0,1.025953,West
2009-07-09,2009,Greenwich,1443540.0,1550000.0,Single Family,Detached House,3,2,1067.0,1.025953,North
2009-07-09,2009,Norwalk,359730.0,800000.0,Single Family,Detached House,3,1,991.0,1.025953,West
2009-07-10,2009,Fairfield,271530.0,430000.0,Two Family,Duplex,4,2,1226.0,1.025953,South
2009-07-10,2009,Fairfield,396620.0,575000.0,Single Family,Detached House,3,1,946.0,1.025953,South
2009-07-10,2009,Greenwich,707560.0,2000000.0,?,Duplex,4,4,1365.0,1.025953,South
2009-07-11,2009,Waterbury,65380.0,181000.0,Three Family,Triplex,6,4,2006.0,1.025953,East
2009-07-11,2009,Bridgeport,96881.0,250000.0,Single Family,Detached House,3,3,1030.0,1.025953,North
2009-07-11,2009,,157990.0,380000.0,Two Family,Duplex,4,4,1469.0,1.025953,North
2009-07-11,2009,,265720.0,470000.0,Single Family,Detached House,3,3,951.0,1.025953,East
2009-07-11,2009,Bridgeport,,231750.0,Two Family,Duplex,4,4,1356.0,1.025953,West
2009-07-12,2009,Bridgeport,51100.0,185000.0,Single Family,Detached House,3,3,963.0,1.025953,West
2009-07-12,2009,Bridgeport,106471.0,234600.0,Single Family,Detached House,3,2,,1.025953,West
2009-07-12,2009,Norwalk,222670.0,420000.0,Single Family,Detached House,3,3,966.0,1.025953,West
2009-07-12,2009,Bridgeport,116131.0,240000.0,?,Detached House,3,1,1012.0,1.025953,West
2009-07-13,2009,Greenwich,477960.0,860000.0,Single Family,Detached House,3,1,,1.025953,South
2009-07-16,2009,Greenwich,2024540.0,3906000.0,Single Family,Detached House,3,1,1080.0,1.025953,West
2009-07-16,2009,,262220.0,1400000.0,Single Family,Detached House,3,3,1091.0,1.025953,East
2009-07-16,2009,Norwalk,,579000.0,?,Detached House,3,2,962.0,1.025953,East
2009-07-16,2009,Bridgeport,114170.0,213500.0,Single Family,Detached House,3,2,967.0,1.025953,East
2009-07-17,2009,Greenwich,1191120.0,1800000.0,Two Family,Duplex,4,4,1447.0,1.025953,North
2009-07-17,2009,Waterbury,64540.0,179000.0,Single Family,Detached House,3,2,968.0,1.025953,East
2009-07-17,2009,Waterbury,78470.0,220000.0,Three Family,Triplex,6,4,,1.025953,East
2009-07-17,2009,,,260403.0,?,Detached House,3,2,977.0,1.025953,North
2009-07-17,2009,Norwalk,,385000.0,?,Detached House,3,3,1003.0,1.025953,North
2009-07-18,2009,Greenwich,2764790.0,10600000.0,Single Family,Detached House,3,1,1009.0,1.025953,South
2009-07-18,2009,Bridgeport,4775276.0,334900.0,Single Family,Detached House,3,2,1038.0,1.025953,West
2009-07-18,2009,Greenwich,1492400.0,3000000.0,Single Family,Detached House,3,1,1096.0,1.025953,North
2009-07-19,2009,Waterbury,111510.0,242000.0,Single Family,Detached House,3,2,909.0,1.025953,South
2009-07-19,2009,Fairfield,883680.0,1650000.0,Single Family,Detached House,3,2,1100.0,1.025953,East
2009-07-20,2009,Greenwich,1776880.0,2277471.0,Single Family,Detached House,3,2,988.0,1.025953,West
2009-07-20,2009,Norwalk,240450.0,525000.0,?,Detached House,3,3,,1.025953,East
2009-07-20,2009,Norwalk,173250.0,280000.0,Single Family,Detached House,3,1,1042.0,1.025953,North
2009-07-20,2009,Greenwich,2977100.0,4500000.0,Single Family,Detached House,3,3,1089.0,1.025953,West
2009-07-20,2009,Greenwich,2198630.0,3895000.0,Single Family,Detached House,3,1,,1.025953,East
2009-07-20,2009,,5301870.0,7225000.0,Single Family,Detached House,3,3,1045.0,1.025953,South
2009-07-20,2009,Greenwich,642810.0,955000.0,?,Detached House,3,2,1046.0,1.025953,West
2009-07-23,2009,Bridgeport,52570.0,35000.0,Single Family,Detached House,3,2,1061.0,1.025953,East
2009-07-24,2009,Fairfield,330260.0,445000.0,Single Family,Detached House,3,1,1018.0,1.025953,West
2009-07-24,2009,Fairfield,564760.0,810000.0,Single Family,Detached House,3,1,,1.025953,South
2009-07-25,2009,Norwalk,276340.0,563500.0,?,Detached House,3,1,1034.0,1.025953,North
2009-07-26,2009,Fairfield,234500.0,290000.0,Single Family,Detached House,3,2,1074.0,1.025953,East
2009-07-26,2009,Waterbury,59640.0,147400.0,Single Family,Detached House,3,3,1053.0,1.025953,West
2009-07-26,2009,Fairfield,648270.0,1050000.0,?,Detached House,3,2,1097.0,1.025953,East
2009-07-27,2009,,177311.0,330000.0,Single Family,Detached House,3,1,,1.025953,West
2009-07-27,2009,,63350.0,111300.0,Single Family,Detached House,3,3,1022.0,1.025953,South
